DATE,HOUR,STATION,SO2,NOX,NO2,CO,O3,FSP
29/2/2024,20,TAP MUN,1,11,8,51,44,2
29/2/2024,21,TAP MUN,1,13,9,53,39,3
29/2/2024,22,TAP MUN,2,12,8,52,39,2
29/2/2024,23,TAP MUN,1,11,8,52,41,1
29/2/2024,24,TAP MUN,1,10,6,54,44,3
1/2/2024,1,TUEN MUN,2,N.A.,N.A.,55,43,16
1/2/2024,2,TUEN MUN,2,55,55,55,24,22
1/2/2024,3,TUEN MUN,3,39,39,53,37,17
1/2/2024,4,TUEN MUN,2,27,27,50,43,19
1/2/2024,5,TUEN MUN,3,54,48,61,23,12
1/2/2024,6,TUEN MUN,3,51,43,74,18,17
1/2/2024,7,TUEN MUN,3,104,58,72,8,15
1/2/2024,8,TUEN MUN,6,237,69,104,3,18
1/2/2024,9,TUEN MUN,6,251,76,116,5,22
1/2/2024,10,TUEN MUN,4,134,69,64,12,20
1/2/2024,11,TUEN MUN,4,97,59,59,25,16
1/2/2024,12,TUEN MUN,4,85,54,56,34,15
1/2/2024,13,TUEN MUN,3,42,33,50,58,15
1/2/2024,14,TUEN MUN,3,46,35,48,60,12
1/2/2024,15,TUEN MUN,4,51,39,47,51,17
1/2/2024,16,TUEN MUN,4,40,32,46,54,12
1/2/2024,17,TUEN MUN,3,51,38,47,44,12
1/2/2024,18,TUEN MUN,3,60,46,49,32,12
1/2/2024,19,TUEN MUN,3,65,53,51,27,14
1/2/2024,20,TUEN MUN,3,63,52,52,30,13
1/2/2024,21,TUEN MUN,2,58,50,53,33,18
1/2/2024,22,TUEN MUN,2,49,42,51,38,18
1/2/2024,23,TUEN MUN,2,55,49,52,26,18
1/2/2024,24,TUEN MUN,2,48,43,53,36,23
2/2/2024,1,TUEN MUN,2,61,53,52,21,20
2/2/2024,2,TUEN MUN,2,57,51,54,19,15
2/2/2024,3,TUEN MUN,3,62,53,57,12,14
2/2/2024,4,TUEN MUN,3,75,57,60,4,14
2/2/2024,5,TUEN MUN,3,74,53,66,5,17
2/2/2024,6,TUEN MUN,3,63,47,60,7,14
2/2/2024,7,TUEN MUN,3,84,50,69,5,12
2/2/2024,8,TUEN MUN,4,152,56,77,4,18
2/2/2024,9,TUEN MUN,5,181,60,84,5,17
2/2/2024,10,TUEN MUN,5,163,61,71,8,21
2/2/2024,11,TUEN MUN,8,166,66,60,12,17
2/2/2024,12,TUEN MUN,5,82,49,50,30,17
2/2/2024,13,TUEN MUN,4,52,38,46,49,9
2/2/2024,14,TUEN MUN,5,74,50,49,39,13
2/2/2024,15,TUEN MUN,5,62,47,48,49,20
2/2/2024,16,TUEN MUN,4,34,33,46,67,15
2/2/2024,17,TUEN MUN,3,48,41,47,45,12
2/2/2024,18,TUEN MUN,3,58,49,45,35,15
2/2/2024,19,TUEN MUN,3,55,51,48,35,15
2/2/2024,20,TUEN MUN,3,64,57,52,29,12
2/2/2024,21,TUEN MUN,3,57,50,55,28,15
2/2/2024,22,TUEN MUN,2,50,44,60,37,15
2/2/2024,23,TUEN MUN,2,34,30,58,55,23
2/2/2024,24,TUEN MUN,2,24,20,56,65,18
3/2/2024,1,TUEN MUN,2,18,15,52,67,11
3/2/2024,2,TUEN MUN,2,15,12,48,69,13
3/2/2024,3,TUEN MUN,2,15,12,46,70,14
3/2/2024,4,TUEN MUN,2,14,10,42,71,12
3/2/2024,5,TUEN MUN,2,19,14,46,66,10
3/2/2024,6,TUEN MUN,3,43,35,47,42,7
3/2/2024,7,TUEN MUN,3,57,47,48,30,16
3/2/2024,8,TUEN MUN,3,86,62,52,15,15
3/2/2024,9,TUEN MUN,3,68,49,50,30,13
3/2/2024,10,TUEN MUN,2,44,32,45,49,14
3/2/2024,11,TUEN MUN,3,57,37,47,46,10
3/2/2024,12,TUEN MUN,3,67,43,48,45,13
3/2/2024,13,TUEN MUN,5,84,51,49,43,15
3/2/2024,14,TUEN MUN,4,68,48,50,49,16
3/2/2024,15,TUEN MUN,4,67,49,50,52,18
3/2/2024,16,TUEN MUN,4,74,56,52,49,16
3/2/2024,17,TUEN MUN,3,77,60,52,42,18
3/2/2024,18,TUEN MUN,3,77,65,51,35,16
3/2/2024,19,TUEN MUN,4,99,83,57,21,21
3/2/2024,20,TUEN MUN,4,99,85,58,20,21
3/2/2024,21,TUEN MUN,3,74,65,56,34,19
3/2/2024,22,TUEN MUN,3,75,68,54,29,19
3/2/2024,23,TUEN MUN,4,80,71,58,23,16
3/2/2024,24,TUEN MUN,3,55,49,54,44,18
4/2/2024,1,TUEN MUN,3,50,46,52,43,18
4/2/2024,2,TUEN MUN,3,48,44,50,42,18
4/2/2024,3,TUEN MUN,3,39,36,50,49,14
4/2/2024,4,TUEN MUN,3,42,38,55,37,13
4/2/2024,5,TUEN MUN,3,28,25,54,54,15
4/2/2024,6,TUEN MUN,2,35,30,51,44,12
4/2/2024,7,TUEN MUN,3,63,49,51,27,13
4/2/2024,8,TUEN MUN,3,46,39,54,44,16
4/2/2024,9,TUEN MUN,2,39,34,54,52,13
4/2/2024,10,TUEN MUN,3,57,47,54,40,13
4/2/2024,11,TUEN MUN,3,48,37,55,49,17
4/2/2024,12,TUEN MUN,3,65,45,55,38,11
4/2/2024,13,TUEN MUN,4,72,49,54,33,21
4/2/2024,14,TUEN MUN,4,71,50,56,29,14
4/2/2024,15,TUEN MUN,4,83,57,60,23,19
4/2/2024,16,TUEN MUN,5,110,70,63,14,11
4/2/2024,17,TUEN MUN,6,115,72,62,11,21
4/2/2024,18,TUEN MUN,5,97,72,63,10,19
4/2/2024,19,TUEN MUN,4,95,74,63,6,19
4/2/2024,20,TUEN MUN,4,114,78,76,4,19
4/2/2024,21,TUEN MUN,5,119,77,69,3,24
4/2/2024,22,TUEN MUN,4,76,67,60,13,23
4/2/2024,23,TUEN MUN,4,79,69,64,7,19
4/2/2024,24,TUEN MUN,3,73,61,66,8,17
5/2/2024,1,TUEN MUN,3,46,43,59,17,13
5/2/2024,2,TUEN MUN,3,52,49,59,12,19
5/2/2024,3,TUEN MUN,2,37,35,56,24,15
5/2/2024,4,TUEN MUN,2,23,23,50,33,18
5/2/2024,5,TUEN MUN,3,57,53,57,10,18
5/2/2024,6,TUEN MUN,4,84,50,64,6,22
5/2/2024,7,TUEN MUN,4,114,45,81,3,27
5/2/2024,8,TUEN MUN,4,131,47,82,3,27
5/2/2024,9,TUEN MUN,4,90,37,69,5,27
5/2/2024,10,TUEN MUN,4,96,34,71,6,16
5/2/2024,11,TUEN MUN,4,107,39,74,8,18
5/2/2024,12,TUEN MUN,4,113,47,71,7,23
5/2/2024,13,TUEN MUN,5,104,48,70,6,20
5/2/2024,14,TUEN MUN,6,106,51,69,7,17
5/2/2024,15,TUEN MUN,5,101,53,71,10,27
5/2/2024,16,TUEN MUN,5,96,56,69,12,21
5/2/2024,17,TUEN MUN,6,109,62,70,11,22
5/2/2024,18,TUEN MUN,6,113,70,68,9,21
5/2/2024,19,TUEN MUN,7,134,83,68,4,24
5/2/2024,20,TUEN MUN,6,146,94,72,4,25
5/2/2024,21,TUEN MUN,5,122,88,78,6,29
5/2/2024,22,TUEN MUN,5,98,76,74,7,30
5/2/2024,23,TUEN MUN,5,99,82,73,6,23
5/2/2024,24,TUEN MUN,5,102,81,73,6,25
6/2/2024,1,TUEN MUN,4,44,44,57,48,23
6/2/2024,2,TUEN MUN,3,12,12,53,76,14
6/2/2024,3,TUEN MUN,2,7,7,51,77,16
6/2/2024,4,TUEN MUN,2,6,6,49,75,13
6/2/2024,5,TUEN MUN,2,8,8,50,66,18
6/2/2024,6,TUEN MUN,2,17,16,57,54,15
6/2/2024,7,TUEN MUN,2,29,23,59,43,15
6/2/2024,8,TUEN MUN,2,42,32,58,38,14
6/2/2024,9,TUEN MUN,3,58,41,58,34,13
6/2/2024,10,TUEN MUN,3,68,44,60,34,20
6/2/2024,11,TUEN MUN,3,60,39,60,42,N.A.
6/2/2024,12,TUEN MUN,3,54,35,57,47,N.A.
6/2/2024,13,TUEN MUN,3,49,33,58,58,17
6/2/2024,14,TUEN MUN,4,47,33,58,69,17
6/2/2024,15,TUEN MUN,3,47,35,60,71,18
6/2/2024,16,TUEN MUN,3,56,45,61,60,22
6/2/2024,17,TUEN MUN,3,70,57,64,47,15
6/2/2024,18,TUEN MUN,2,55,46,62,58,20
6/2/2024,19,TUEN MUN,3,64,56,68,46,21
6/2/2024,20,TUEN MUN,2,38,32,66,64,17
6/2/2024,21,TUEN MUN,2,35,29,68,63,16
6/2/2024,22,TUEN MUN,2,35,29,68,57,13
6/2/2024,23,TUEN MUN,2,31,26,67,60,16
6/2/2024,24,TUEN MUN,2,37,31,73,46,10
7/2/2024,1,TUEN MUN,2,40,33,72,N.A.,18
7/2/2024,2,TUEN MUN,2,22,17,62,61,21
7/2/2024,3,TUEN MUN,2,19,15,60,53,10
7/2/2024,4,TUEN MUN,2,45,39,73,23,8
7/2/2024,5,TUEN MUN,3,65,51,85,8,14
7/2/2024,6,TUEN MUN,3,50,42,64,28,24
7/2/2024,7,TUEN MUN,4,74,45,81,10,16
7/2/2024,8,TUEN MUN,6,120,39,99,4,27
7/2/2024,9,TUEN MUN,5,119,42,100,4,37
7/2/2024,10,TUEN MUN,5,145,37,106,4,31
7/2/2024,11,TUEN MUN,5,122,33,102,4,39
7/2/2024,12,TUEN MUN,4,90,27,100,5,24
7/2/2024,13,TUEN MUN,4,70,24,96,6,15
7/2/2024,14,TUEN MUN,3,65,25,95,6,20
7/2/2024,15,TUEN MUN,3,53,27,90,7,N.A.
7/2/2024,16,TUEN MUN,3,69,30,95,7,12
7/2/2024,17,TUEN MUN,3,61,29,96,8,8
7/2/2024,18,TUEN MUN,3,58,29,97,8,8
7/2/2024,19,TUEN MUN,3,34,25,90,15,9
7/2/2024,20,TUEN MUN,2,30,24,90,18,14
7/2/2024,21,TUEN MUN,2,33,25,95,14,12
7/2/2024,22,TUEN MUN,2,22,19,85,20,13
7/2/2024,23,TUEN MUN,2,19,17,83,21,11
7/2/2024,24,TUEN MUN,2,19,16,82,21,13
8/2/2024,1,TUEN MUN,2,16,14,80,23,13
8/2/2024,2,TUEN MUN,2,15,13,79,24,9
8/2/2024,3,TUEN MUN,2,13,10,77,28,11
8/2/2024,4,TUEN MUN,2,14,10,75,30,8
8/2/2024,5,TUEN MUN,2,15,11,75,28,12
8/2/2024,6,TUEN MUN,2,15,10,73,28,7
8/2/2024,7,TUEN MUN,2,21,13,74,24,5
8/2/2024,8,TUEN MUN,2,41,21,75,18,6
8/2/2024,9,TUEN MUN,3,48,24,76,14,8
8/2/2024,10,TUEN MUN,3,50,26,76,13,6
8/2/2024,11,TUEN MUN,2,40,22,76,N.A.,9
8/2/2024,12,TUEN MUN,2,40,21,79,N.A.,8
8/2/2024,13,TUEN MUN,2,40,22,78,23,10
8/2/2024,14,TUEN MUN,2,40,22,80,22,11
8/2/2024,15,TUEN MUN,2,43,24,77,21,10
8/2/2024,16,TUEN MUN,3,41,24,77,21,12
8/2/2024,17,TUEN MUN,3,47,27,77,17,9
8/2/2024,18,TUEN MUN,2,45,26,79,18,11
8/2/2024,19,TUEN MUN,3,46,26,81,18,13
8/2/2024,20,TUEN MUN,2,39,23,81,22,15
8/2/2024,21,TUEN MUN,2,29,19,81,27,17
8/2/2024,22,TUEN MUN,2,19,14,78,33,13
8/2/2024,23,TUEN MUN,2,22,16,78,30,9
8/2/2024,24,TUEN MUN,2,20,14,77,30,9
9/2/2024,1,TUEN MUN,2,15,11,77,33,11
9/2/2024,2,TUEN MUN,2,15,10,76,33,10
9/2/2024,3,TUEN MUN,2,16,10,76,33,9
9/2/2024,4,TUEN MUN,2,18,11,74,32,6
9/2/2024,5,TUEN MUN,2,17,11,77,33,10
9/2/2024,6,TUEN MUN,2,17,10,75,33,9
9/2/2024,7,TUEN MUN,2,21,13,74,30,7
9/2/2024,8,TUEN MUN,2,27,17,75,28,10
9/2/2024,9,TUEN MUN,2,33,19,75,26,10
9/2/2024,10,TUEN MUN,2,37,21,75,26,10
9/2/2024,11,TUEN MUN,2,41,22,78,26,11
9/2/2024,12,TUEN MUN,2,37,20,78,32,13
9/2/2024,13,TUEN MUN,2,48,28,86,28,16
9/2/2024,14,TUEN MUN,3,43,25,82,37,20
9/2/2024,15,TUEN MUN,3,35,24,79,44,18
9/2/2024,16,TUEN MUN,2,36,27,77,43,19
9/2/2024,17,TUEN MUN,2,44,30,80,33,15
9/2/2024,18,TUEN MUN,3,45,31,80,29,22
9/2/2024,19,TUEN MUN,3,44,32,81,25,28
9/2/2024,20,TUEN MUN,3,38,28,82,27,25
9/2/2024,21,TUEN MUN,3,40,29,82,25,30
9/2/2024,22,TUEN MUN,3,26,19,75,36,34
9/2/2024,23,TUEN MUN,3,38,28,77,25,37
9/2/2024,24,TUEN MUN,3,38,28,76,24,51
10/2/2024,1,TUEN MUN,3,25,19,70,36,60
10/2/2024,2,TUEN MUN,3,25,20,70,37,59
10/2/2024,3,TUEN MUN,4,16,13,66,44,55
10/2/2024,4,TUEN MUN,5,14,11,62,49,51
10/2/2024,5,TUEN MUN,4,11,9,60,58,50
10/2/2024,6,TUEN MUN,3,14,11,63,62,43
10/2/2024,7,TUEN MUN,3,14,11,63,63,45
10/2/2024,8,TUEN MUN,3,17,13,63,63,47
10/2/2024,9,TUEN MUN,4,18,14,66,63,46
10/2/2024,10,TUEN MUN,4,18,13,67,65,46
10/2/2024,11,TUEN MUN,4,16,11,66,66,58
10/2/2024,12,TUEN MUN,4,28,21,74,60,50
10/2/2024,13,TUEN MUN,4,21,15,73,71,48
10/2/2024,14,TUEN MUN,4,20,15,67,77,50
10/2/2024,15,TUEN MUN,4,26,19,66,86,37
10/2/2024,16,TUEN MUN,5,31,24,68,93,42
10/2/2024,17,TUEN MUN,5,26,22,67,100,47
10/2/2024,18,TUEN MUN,4,31,27,70,90,50
10/2/2024,19,TUEN MUN,4,85,74,95,39,47
10/2/2024,20,TUEN MUN,4,115,80,97,19,56
10/2/2024,21,TUEN MUN,4,136,87,115,8,51
10/2/2024,22,TUEN MUN,4,138,79,118,5,57
10/2/2024,23,TUEN MUN,4,148,76,119,4,54
10/2/2024,24,TUEN MUN,4,109,68,105,4,49
11/2/2024,1,TUEN MUN,4,88,62,95,5,56
11/2/2024,2,TUEN MUN,3,75,57,93,6,55
11/2/2024,3,TUEN MUN,3,62,52,90,8,49
11/2/2024,4,TUEN MUN,3,44,41,84,13,59
11/2/2024,5,TUEN MUN,3,37,37,89,26,60
11/2/2024,6,TUEN MUN,3,43,42,104,24,53
11/2/2024,7,TUEN MUN,3,48,43,82,22,55
11/2/2024,8,TUEN MUN,4,59,45,81,23,54
11/2/2024,9,TUEN MUN,3,51,38,76,34,49
11/2/2024,10,TUEN MUN,4,45,33,73,49,45
11/2/2024,11,TUEN MUN,4,35,27,67,62,46
11/2/2024,12,TUEN MUN,4,30,23,58,76,43
11/2/2024,13,TUEN MUN,3,26,21,51,91,33
11/2/2024,14,TUEN MUN,4,32,25,46,92,34
11/2/2024,15,TUEN MUN,4,32,25,40,96,29
11/2/2024,16,TUEN MUN,4,33,26,39,99,25
11/2/2024,17,TUEN MUN,4,34,28,43,105,22
11/2/2024,18,TUEN MUN,6,53,48,45,89,27
11/2/2024,19,TUEN MUN,4,69,63,50,53,32
11/2/2024,20,TUEN MUN,4,80,69,54,37,31
11/2/2024,21,TUEN MUN,4,123,86,77,11,31
11/2/2024,22,TUEN MUN,5,186,91,103,5,37
11/2/2024,23,TUEN MUN,5,176,88,100,4,36
11/2/2024,24,TUEN MUN,5,177,87,96,4,31
12/2/2024,1,TUEN MUN,4,130,81,82,4,32
12/2/2024,2,TUEN MUN,3,97,74,69,12,32
12/2/2024,3,TUEN MUN,3,56,54,58,31,28
12/2/2024,4,TUEN MUN,3,39,39,48,46,18
12/2/2024,5,TUEN MUN,2,41,41,57,42,16
12/2/2024,6,TUEN MUN,2,54,52,56,28,21
12/2/2024,7,TUEN MUN,3,80,63,57,21,20
12/2/2024,8,TUEN MUN,3,94,69,69,18,21
12/2/2024,9,TUEN MUN,3,64,47,69,49,20
12/2/2024,10,TUEN MUN,3,33,28,43,75,30
12/2/2024,11,TUEN MUN,3,20,17,38,94,28
12/2/2024,12,TUEN MUN,3,14,12,36,105,27
12/2/2024,13,TUEN MUN,3,17,13,37,108,17
12/2/2024,14,TUEN MUN,4,25,20,37,107,26
12/2/2024,15,TUEN MUN,4,26,21,38,106,21
12/2/2024,16,TUEN MUN,4,28,23,39,104,18
12/2/2024,17,TUEN MUN,3,28,23,40,102,21
12/2/2024,18,TUEN MUN,4,37,32,42,91,24
12/2/2024,19,TUEN MUN,3,40,37,44,85,24
12/2/2024,20,TUEN MUN,5,53,49,48,77,24
12/2/2024,21,TUEN MUN,4,39,35,47,86,22
12/2/2024,22,TUEN MUN,3,35,32,43,84,25
12/2/2024,23,TUEN MUN,3,30,27,41,89,25
12/2/2024,24,TUEN MUN,3,22,20,41,99,28
13/2/2024,1,TUEN MUN,3,26,24,44,92,27
13/2/2024,2,TUEN MUN,3,22,20,43,94,27
13/2/2024,3,TUEN MUN,3,19,17,43,91,25
13/2/2024,4,TUEN MUN,2,36,33,49,53,21
13/2/2024,5,TUEN MUN,2,34,31,52,58,25
13/2/2024,6,TUEN MUN,2,42,39,56,47,26
13/2/2024,7,TUEN MUN,2,60,51,59,32,29
13/2/2024,8,TUEN MUN,2,49,42,59,46,30
13/2/2024,9,TUEN MUN,3,55,43,58,46,33
13/2/2024,10,TUEN MUN,3,51,40,55,62,29
13/2/2024,11,TUEN MUN,3,43,34,50,81,30
13/2/2024,12,TUEN MUN,4,37,30,47,93,32
13/2/2024,13,TUEN MUN,5,42,33,46,99,26
13/2/2024,14,TUEN MUN,4,33,27,45,107,28
13/2/2024,15,TUEN MUN,4,30,24,45,107,30
13/2/2024,16,TUEN MUN,4,29,23,45,109,26
13/2/2024,17,TUEN MUN,3,25,20,46,104,23
13/2/2024,18,TUEN MUN,3,32,27,50,93,27
13/2/2024,19,TUEN MUN,3,40,37,53,77,21
13/2/2024,20,TUEN MUN,3,60,55,55,56,29
13/2/2024,21,TUEN MUN,4,77,70,57,38,29
13/2/2024,22,TUEN MUN,5,99,85,61,21,32
13/2/2024,23,TUEN MUN,4,89,78,65,23,32
13/2/2024,24,TUEN MUN,3,84,70,67,31,32
14/2/2024,1,TUEN MUN,3,83,73,74,N.A.,26
14/2/2024,2,TUEN MUN,3,63,56,70,31,30
14/2/2024,3,TUEN MUN,3,40,38,60,48,32
14/2/2024,4,TUEN MUN,2,41,38,61,39,24
14/2/2024,5,TUEN MUN,2,40,37,67,37,26
14/2/2024,6,TUEN MUN,2,50,45,74,27,26
14/2/2024,7,TUEN MUN,3,65,52,71,21,30
14/2/2024,8,TUEN MUN,3,101,64,74,14,27
14/2/2024,9,TUEN MUN,3,77,53,68,26,36
14/2/2024,10,TUEN MUN,3,79,54,65,33,38
14/2/2024,11,TUEN MUN,3,76,53,62,38,31
14/2/2024,12,TUEN MUN,4,69,50,54,59,30
14/2/2024,13,TUEN MUN,3,31,25,45,96,25
14/2/2024,14,TUEN MUN,3,17,15,41,110,22
14/2/2024,15,TUEN MUN,3,26,22,44,107,17
14/2/2024,16,TUEN MUN,3,30,26,45,102,27
14/2/2024,17,TUEN MUN,3,15,13,41,99,22
14/2/2024,18,TUEN MUN,3,26,23,46,82,18
14/2/2024,19,TUEN MUN,3,39,35,53,65,19
14/2/2024,20,TUEN MUN,3,43,39,50,60,22
14/2/2024,21,TUEN MUN,3,46,43,50,50,23
14/2/2024,22,TUEN MUN,3,51,46,53,49,27
14/2/2024,23,TUEN MUN,3,63,57,55,36,26
14/2/2024,24,TUEN MUN,3,70,63,58,26,31
15/2/2024,1,TUEN MUN,4,N.A.,N.A.,56,17,28
15/2/2024,2,TUEN MUN,3,44,41,52,49,27
15/2/2024,3,TUEN MUN,3,44,42,55,39,26
15/2/2024,4,TUEN MUN,2,19,17,47,61,32
15/2/2024,5,TUEN MUN,2,31,28,71,44,25
15/2/2024,6,TUEN MUN,2,36,32,68,41,32
15/2/2024,7,TUEN MUN,2,59,47,60,24,26
15/2/2024,8,TUEN MUN,3,90,60,74,12,32
15/2/2024,9,TUEN MUN,3,93,59,73,19,30
15/2/2024,10,TUEN MUN,3,75,50,59,37,25
15/2/2024,11,TUEN MUN,3,45,34,48,57,26
15/2/2024,12,TUEN MUN,3,57,42,51,58,18
15/2/2024,13,TUEN MUN,3,41,33,46,82,18
15/2/2024,14,TUEN MUN,3,27,22,40,98,22
15/2/2024,15,TUEN MUN,3,25,22,40,103,20
15/2/2024,16,TUEN MUN,5,N.A.,N.A.,45,91,17
15/2/2024,17,TUEN MUN,4,27,24,43,93,17
15/2/2024,18,TUEN MUN,3,23,21,40,86,15
15/2/2024,19,TUEN MUN,4,74,62,57,36,17
15/2/2024,20,TUEN MUN,5,131,87,73,5,19
15/2/2024,21,TUEN MUN,5,142,87,83,6,24
15/2/2024,22,TUEN MUN,5,143,84,77,5,20
15/2/2024,23,TUEN MUN,5,166,86,85,4,26
15/2/2024,24,TUEN MUN,5,149,84,92,3,30
16/2/2024,1,TUEN MUN,5,166,82,91,4,27
16/2/2024,2,TUEN MUN,4,145,77,92,3,26
16/2/2024,3,TUEN MUN,4,118,71,84,4,30
16/2/2024,4,TUEN MUN,5,82,66,60,10,26
16/2/2024,5,TUEN MUN,6,91,70,67,5,30
16/2/2024,6,TUEN MUN,4,53,52,68,14,31
16/2/2024,7,TUEN MUN,3,34,34,69,25,34
16/2/2024,8,TUEN MUN,3,53,40,78,17,30
16/2/2024,9,TUEN MUN,3,58,41,82,23,36
16/2/2024,10,TUEN MUN,3,47,37,82,45,29
16/2/2024,11,TUEN MUN,3,49,37,81,50,21
16/2/2024,12,TUEN MUN,4,44,34,73,59,19
16/2/2024,13,TUEN MUN,3,27,23,60,74,23
16/2/2024,14,TUEN MUN,3,39,32,63,73,35
16/2/2024,15,TUEN MUN,3,49,38,64,68,29
16/2/2024,16,TUEN MUN,3,51,41,62,65,31
16/2/2024,17,TUEN MUN,3,50,40,61,64,27
16/2/2024,18,TUEN MUN,2,41,35,57,68,24
16/2/2024,19,TUEN MUN,2,30,26,54,75,25
16/2/2024,20,TUEN MUN,2,35,31,56,69,16
16/2/2024,21,TUEN MUN,2,28,24,55,76,25
16/2/2024,22,TUEN MUN,2,20,16,48,83,23
16/2/2024,23,TUEN MUN,2,17,13,46,84,15
16/2/2024,24,TUEN MUN,2,17,14,46,80,20
17/2/2024,1,TUEN MUN,2,20,17,45,74,15
17/2/2024,2,TUEN MUN,2,13,11,43,78,19
17/2/2024,3,TUEN MUN,2,11,8,43,80,14
17/2/2024,4,TUEN MUN,2,10,8,42,80,16
17/2/2024,5,TUEN MUN,2,13,11,44,76,13
17/2/2024,6,TUEN MUN,2,23,19,44,65,17
17/2/2024,7,TUEN MUN,2,39,32,45,51,12
17/2/2024,8,TUEN MUN,2,50,42,49,41,19
17/2/2024,9,TUEN MUN,3,58,47,52,37,17
17/2/2024,10,TUEN MUN,3,59,45,51,44,17
17/2/2024,11,TUEN MUN,4,59,44,50,49,21
17/2/2024,12,TUEN MUN,4,61,44,52,52,21
17/2/2024,13,TUEN MUN,4,62,46,52,54,19
17/2/2024,14,TUEN MUN,4,43,34,51,71,20
17/2/2024,15,TUEN MUN,4,50,40,52,68,20
17/2/2024,16,TUEN MUN,4,63,51,53,58,16
17/2/2024,17,TUEN MUN,4,61,52,54,57,21
17/2/2024,18,TUEN MUN,4,60,53,54,58,21
17/2/2024,19,TUEN MUN,3,49,45,56,N.A.,22
17/2/2024,20,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
17/2/2024,21,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
17/2/2024,22,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
17/2/2024,23,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
17/2/2024,24,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,1,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,2,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,3,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,4,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,5,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,6,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,7,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,8,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,9,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,10,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,11,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,12,TUEN MUN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
18/2/2024,13,TUEN MUN,N.A.,N.A.,N.A.,N.A.,71,16
18/2/2024,14,TUEN MUN,4,22,17,58,78,7
18/2/2024,15,TUEN MUN,4,22,18,56,72,7
18/2/2024,16,TUEN MUN,4,24,21,57,70,9
18/2/2024,17,TUEN MUN,4,30,27,57,63,14
18/2/2024,18,TUEN MUN,4,39,36,58,55,19
18/2/2024,19,TUEN MUN,3,39,37,59,55,17
18/2/2024,20,TUEN MUN,3,46,44,60,46,18
18/2/2024,21,TUEN MUN,4,77,69,62,20,16
18/2/2024,22,TUEN MUN,4,85,75,63,14,19
18/2/2024,23,TUEN MUN,4,68,63,63,19,21
18/2/2024,24,TUEN MUN,4,57,52,58,25,19
19/2/2024,1,TUEN MUN,3,35,34,53,37,21
19/2/2024,2,TUEN MUN,3,32,31,50,36,14
19/2/2024,3,TUEN MUN,3,28,28,49,35,17
19/2/2024,4,TUEN MUN,3,27,27,48,31,17
19/2/2024,5,TUEN MUN,3,34,32,50,21,17
19/2/2024,6,TUEN MUN,3,47,36,49,25,11
19/2/2024,7,TUEN MUN,3,53,42,50,19,13
19/2/2024,8,TUEN MUN,3,56,44,51,17,18
19/2/2024,9,TUEN MUN,4,64,42,51,16,14
19/2/2024,10,TUEN MUN,N.A.,N.A.,N.A.,N.A.,16,12
19/2/2024,11,TUEN MUN,4,55,37,48,20,17
19/2/2024,12,TUEN MUN,4,51,35,48,23,16
19/2/2024,13,TUEN MUN,4,51,36,48,24,18
19/2/2024,14,TUEN MUN,4,42,31,46,32,22
19/2/2024,15,TUEN MUN,4,40,30,46,35,18
19/2/2024,16,TUEN MUN,4,44,34,46,35,16
19/2/2024,17,TUEN MUN,4,58,41,49,27,12
19/2/2024,18,TUEN MUN,4,52,41,50,28,18
19/2/2024,19,TUEN MUN,4,70,54,54,13,17
19/2/2024,20,TUEN MUN,4,58,51,51,17,19
19/2/2024,21,TUEN MUN,3,49,45,52,21,20
19/2/2024,22,TUEN MUN,3,56,49,53,17,17
19/2/2024,23,TUEN MUN,3,42,38,50,25,13
19/2/2024,24,TUEN MUN,3,32,30,48,31,19
20/2/2024,1,TUEN MUN,3,26,24,44,35,13
20/2/2024,2,TUEN MUN,3,16,16,44,43,12
20/2/2024,3,TUEN MUN,3,13,12,43,45,9
20/2/2024,4,TUEN MUN,3,14,13,44,42,10
20/2/2024,5,TUEN MUN,3,20,18,47,39,9
20/2/2024,6,TUEN MUN,3,33,28,45,28,16
20/2/2024,7,TUEN MUN,3,47,36,49,20,12
